window_id,scenario_run_id,actor_id,window_start_relative_sec,window_end_relative_sec,feature_event_count,feature_search_count,feature_config_change_count,feature_visibility_object_read_count,feature_visibility_object_write_count,feature_saved_search_modify_count,feature_dashboard_modify_count,feature_alert_modify_count,feature_permission_denied_count,feature_distinct_object_type_count,feature_search_then_modify_flag,feature_modify_then_requery_flag,feature_actor_admin_context_flag,feature_capability_denied_count,feature_capability_allowed_change_count,feature_permission_probe_before_change_flag,feature_high_criticality_object_touch_count,feature_high_criticality_object_write_count,feature_detection_disable_count,feature_detection_throttle_or_narrow_count,feature_global_visibility_object_write_count,feature_visibility_decrease_count,feature_large_change_count,feature_enabled_to_disabled_count,feature_broad_to_narrow_count,feature_state_changed_after_evidence_access_flag,feature_protected_evidence_seen_count,feature_downstream_omission_count,feature_downstream_contradiction_count,feature_evidence_then_report_omission_flag,feature_evidence_target_overlap_count,feature_report_write_count,feature_search_to_change_min_gap_bucket,feature_change_to_requery_min_gap_bucket,feature_distinct_surface_count,feature_action_switch_count,feature_search_modify_report_sequence_flag,feature_read_modify_report_sequence_flag,feature_probe_denied_then_report_flag,feature_actor_action_rarity_bucket,feature_object_type_actor_rarity_bucket,feature_high_risk_combo_count,feature_risk_context_review_count,feature_intermediate_finding_review_count,feature_suppression_after_creation_count,feature_throttle_before_creation_count,feature_suppression_or_throttle_present,feature_notable_hidden_after_creation_count,feature_notable_not_created_count,feature_risk_score_tuning_count,feature_macro_filter_change_count,feature_lookup_filter_change_count,feature_requery_after_change_count,feature_audit_config_change_seen_count,feature_disk_change_gap_count,feature_evidence_to_risk_tuning_sequence_flag,feature_evidence_to_macro_filter_sequence_flag,feature_suppression_vs_throttle_disambiguated_flag,feature_protected_evidence_agreement_count,feature_downstream_mismatch_after_visibility_change_flag,label_binary,label_family,label_source,split_id
window_900_000065,scenario_014_nondet_suppression_throttle_disambiguation_v1_a_attempt_001,actor_003,0,900,4,2,1,1,1,0,0,1,0,2,1,1,1,0,1,0,4,1,0,1,1,1,0,0,1,1,2,0,0,0,3,0,1,1,2,3,0,0,0,2,2,1,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,1,2,0,1,alert_suppression,post_run_verification,unassigned
window_900_000066,scenario_014_nondet_suppression_throttle_disambiguation_v1_a_attempt_002,actor_003,0,900,4,2,1,1,1,0,0,1,0,2,1,1,1,0,1,0,4,1,0,1,1,1,0,0,1,1,2,0,0,0,3,0,1,1,2,3,0,0,0,2,2,1,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,1,2,0,1,alert_suppression,post_run_verification,unassigned
window_900_000067,scenario_014_nondet_suppression_throttle_disambiguation_v1_a_attempt_003,actor_003,0,900,4,2,1,1,1,0,0,1,0,2,1,1,1,0,1,0,4,1,0,1,1,1,0,0,1,1,2,0,0,0,3,0,1,1,2,3,0,0,0,2,2,1,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,1,2,0,1,alert_suppression,post_run_verification,unassigned
window_900_000068,scenario_014_run_901,actor_003,0,900,4,2,1,1,1,0,0,1,0,2,1,1,1,0,1,0,4,1,0,1,1,1,0,0,1,1,2,0,0,0,3,0,1,1,2,3,0,0,0,2,2,1,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,1,2,0,1,alert_suppression,post_run_verification,unassigned
window_900_000069,scenario_015_nondet_risk_score_tuning_path_v1_a_attempt_001,actor_003,0,900,5,2,1,1,1,0,0,1,0,3,1,1,1,0,1,0,4,1,0,1,1,1,0,0,1,1,3,1,0,1,4,1,1,1,4,4,1,1,0,2,2,1,1,2,0,0,0,0,0,2,0,0,1,1,0,1,0,0,3,1,1,evidence_laundering,post_run_verification,unassigned
window_900_000070,scenario_015_nondet_risk_score_tuning_path_v1_a_attempt_002,actor_003,0,900,5,2,1,1,1,0,0,1,0,3,1,1,1,0,1,0,4,1,0,1,1,1,0,0,1,1,3,1,0,1,4,1,1,1,4,4,1,1,0,2,2,1,1,2,0,0,0,0,0,2,0,0,1,1,0,1,0,0,3,1,1,evidence_laundering,post_run_verification,unassigned
window_900_000071,scenario_015_nondet_risk_score_tuning_path_v1_a_attempt_003,actor_003,0,900,5,2,1,1,1,0,0,1,0,3,1,1,1,0,1,0,4,1,0,1,1,1,0,0,1,1,3,1,0,1,4,1,1,1,4,4,1,1,0,2,2,1,1,2,0,0,0,0,0,2,0,0,1,1,0,1,0,0,3,1,1,evidence_laundering,post_run_verification,unassigned
window_900_000072,scenario_015_run_901,actor_003,0,900,5,2,1,1,1,0,0,1,0,3,1,1,1,0,1,0,4,1,0,1,1,1,0,0,1,1,3,1,0,1,4,1,1,1,4,4,1,1,0,2,2,1,1,2,0,0,0,0,0,2,0,0,1,1,0,1,0,0,3,1,1,evidence_laundering,post_run_verification,unassigned
window_900_000073,scenario_017_nondet_macro_filter_visibility_path_v1_a_attempt_001,actor_003,0,900,5,2,1,1,1,0,0,0,0,3,1,1,1,0,1,0,4,1,0,1,1,1,0,0,1,1,2,1,0,1,4,1,1,1,3,4,1,1,0,2,2,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,2,1,1,routing_or_transform_tamper,post_run_verification,unassigned
window_900_000074,scenario_017_nondet_macro_filter_visibility_path_v1_a_attempt_002,actor_003,0,900,5,2,1,1,1,0,0,0,0,3,1,1,1,0,1,0,4,1,0,1,1,1,0,0,1,1,2,1,0,1,4,1,1,1,3,4,1,1,0,2,2,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,2,1,1,routing_or_transform_tamper,post_run_verification,unassigned
window_900_000075,scenario_017_nondet_macro_filter_visibility_path_v1_a_attempt_003,actor_003,0,900,5,2,1,1,1,0,0,0,0,3,1,1,1,0,1,0,4,1,0,1,1,1,0,0,1,1,2,1,0,1,4,1,1,1,3,4,1,1,0,2,2,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,2,1,1,routing_or_transform_tamper,post_run_verification,unassigned
window_900_000076,scenario_017_run_901,actor_003,0,900,5,2,1,1,1,0,0,0,0,3,1,1,1,0,1,0,4,1,0,1,1,1,0,0,1,1,2,1,0,1,4,1,1,1,3,4,1,1,0,2,2,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,2,1,1,routing_or_transform_tamper,post_run_verification,unassigned
window_900_000077,scenario_018_nondet_macro_filter_visibility_path_v1_a_attempt_001,actor_001,0,900,4,0,1,1,1,0,0,0,0,2,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,benign_visibility_change,post_run_verification,unassigned
window_900_000078,scenario_018_nondet_macro_filter_visibility_path_v1_a_attempt_002,actor_001,0,900,4,0,1,1,1,0,0,0,0,2,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,benign_visibility_change,post_run_verification,unassigned
window_900_000079,scenario_018_nondet_macro_filter_visibility_path_v1_a_attempt_003,actor_001,0,900,4,0,1,1,1,0,0,0,0,2,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,benign_visibility_change,post_run_verification,unassigned
window_900_000080,scenario_018_run_901,actor_001,0,900,4,0,1,1,1,0,0,0,0,2,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,benign_visibility_change,post_run_verification,unassigned
